name	contig	type	start	stop	strand	legend
hisB	IR3_k97_86204	MAG90	65661	66734	+	MAG90_gene1787
hisH	IR3_k97_86204	MAG90	66731	67357	+	MAG90_gene1788
hisA	IR3_k97_86204	MAG90	67351	68088	+	MAG90_gene1789
hisF	IR3_k97_86204	MAG90	68070	68843	+	MAG90_gene1790
hisIE	IR3_k97_86204	MAG90	68939	69568	+	MAG90_gene1791
-	IR3_k97_86204	MAG90	74595	71701	-	MAG90_gene1794
hipA	IR3_k97_86204	MAG90	76519	75509	-	MAG90_gene1796
hipA	IR3_k97_86204	MAG90	76869	76519	-	MAG90_gene1797
hipA	IR3_k97_86204	MAG90	77422	78753	+	MAG90_gene1799
-	IR3_k97_86204	MAG90	78746	79024	+	MAG90_gene1800
-	IR3_k97_86204	MAG90	79926	79030	-	MAG90_gene1801
-	IR3_k97_86204	MAG90	84108	81580	-	MAG90_gene1803
norM	IR3_k97_86204	MAG90	85624	84242	-	MAG90_gene1804
sufS	IR3_k97_86204	MAG90	86850	85639	-	MAG90_gene1805
lipV	IR3_k97_86204	MAG90	87764	86859	-	MAG90_gene1806
-	IR3_k97_86204	MAG90	88178	87789	-	MAG90_gene1807
adk	IR3_k97_86204	MAG90	88965	88321	-	MAG90_gene1808
htpG	IR3_k97_86204	MAG90	91079	89163	-	MAG90_gene1809
recR	IR3_k97_86204	MAG90	91771	91169	-	MAG90_gene1810
ebfC	IR3_k97_86204	MAG90	92219	91884	-	MAG90_gene1811
dnaX	IR3_k97_86204	MAG90	94634	92364	-	MAG90_gene1812
apt	IR3_k97_86204	MAG90	95230	94673	-	MAG90_gene1813
cheY	IR3_k97_86204	MAG90	95621	95241	-	MAG90_gene1814
-	IR3_k97_86204	MAG90	97287	95965	-	MAG90_gene1816
tonB	IR3_k97_86204	MAG90	97905	97291	-	MAG90_gene1817
exbD	IR3_k97_86204	MAG90	98309	97908	-	MAG90_gene1818
exbB	IR3_k97_86204	MAG90	98849	98322	-	MAG90_gene1819
exbB	IR3_k97_86204	MAG90	100220	98853	-	MAG90_gene1820
exbB	IR3_k97_86204	MAG90	101005	100217	-	MAG90_gene1821
-	IR3_k97_86204	MAG90	104281	101549	-	MAG90_gene1823
kynA	IR3_k97_86204	MAG90	106036	104951	-	MAG90_gene1825
panE	IR3_k97_86204	MAG90	107157	106174	-	MAG90_gene1826
ampG	IR3_k97_86204	MAG90	108842	107154	-	MAG90_gene1827
-	IR3_k97_86204	MAG90	109457	108846	-	MAG90_gene1828
fabH	IR3_k97_86204	MAG90	110222	111322	+	MAG90_gene1830
-	IR3_k97_86204	MAG90	112152	111409	-	MAG90_gene1831
-	IR3_k97_86204	MAG90	114522	114722	+	MAG90_gene1834
ribBA	IR3_k97_86204	MAG90	116106	114991	-	MAG90_gene1835
ribD	IR3_k97_86204	MAG90	117393	116119	-	MAG90_gene1836
nrdR	IR3_k97_86204	MAG90	117835	117386	-	MAG90_gene1837
glyA	IR3_k97_86204	MAG90	119136	117871	-	MAG90_gene1838
btuB	IR3_k97_86204	MAG90	121043	119187	-	MAG90_gene1839
ettA	IR3_k97_86204	MAG90	122824	121157	-	MAG90_gene1840
upp	IR3_k97_86204	MAG90	123537	122908	-	MAG90_gene1841
-	IR3_k97_86204	MAG90	123683	124264	+	MAG90_gene1842
-	IR3_k97_262017	MAG90	134	1465	+	MAG90_gene1843
-	IR3_k97_262017	MAG90	7761	6877	-	MAG90_gene1849
-	IR3_k97_262017	MAG90	9696	7768	-	MAG90_gene1850
comM	IR3_k97_262017	MAG90	10594	11196	+	MAG90_gene1852
vcaM	IR3_k97_262017	MAG90	13875	11968	-	MAG90_gene1854
sdsA1	IR3_k97_262017	MAG90	14579	13962	-	MAG90_gene1855
-	IR3_k97_262017	MAG90	14738	15703	+	MAG90_gene1856
-	IR3_k97_262017	MAG90	15716	16888	+	MAG90_gene1857
-	IR3_k97_262017	MAG90	16888	17307	+	MAG90_gene1858
-	IR3_k97_262017	MAG90	18439	17354	-	MAG90_gene1859
thadh	IR3_k97_262017	MAG90	19443	18442	-	MAG90_gene1860
marC	IR3_k97_262017	MAG90	19533	20138	+	MAG90_gene1861
-	IR3_k97_262017	MAG90	20131	20718	+	MAG90_gene1862
rsmD	IR3_k97_262017	MAG90	21597	21007	-	MAG90_gene1864
ftsY	IR3_k97_262017	MAG90	21758	23032	+	MAG90_gene1865
ftsE	IR3_k97_262017	MAG90	23104	23814	+	MAG90_gene1866
ftsX	IR3_k97_262017	MAG90	23805	24797	+	MAG90_gene1867
rpoH	IR3_k97_262017	MAG90	25035	25895	+	MAG90_gene1868
-	IR3_k97_262017	MAG90	25921	26256	+	MAG90_gene1869
envC	IR3_k97_262017	MAG90	27471	26275	-	MAG90_gene1870
gpmI	IR3_k97_262017	MAG90	29037	27493	-	MAG90_gene1871
glpE	IR3_k97_262017	MAG90	29251	29703	+	MAG90_gene1872
secB	IR3_k97_262017	MAG90	29775	30278	+	MAG90_gene1873
gpsA	IR3_k97_262017	MAG90	30294	31310	+	MAG90_gene1874
slmA	IR3_k97_262017	MAG90	31969	31376	-	MAG90_gene1875
dut	IR3_k97_262017	MAG90	32530	32072	-	MAG90_gene1876
coaBC	IR3_k97_262017	MAG90	33815	32559	-	MAG90_gene1877
radC	IR3_k97_262017	MAG90	33925	34662	+	MAG90_gene1878
rpmB	IR3_k97_262017	MAG90	34819	35055	+	MAG90_gene1879
rpmG	IR3_k97_262017	MAG90	35085	35240	+	MAG90_gene1880
-	IR3_k97_262017	MAG90	35407	36654	+	MAG90_gene1881
-	IR3_k97_262017	MAG90	37338	36658	-	MAG90_gene1882
mutM	IR3_k97_262017	MAG90	37455	38264	+	MAG90_gene1883
bioH	IR3_k97_262017	MAG90	39127	38273	-	MAG90_gene1884
comFC	IR3_k97_262017	MAG90	39192	39845	+	MAG90_gene1885
-	IR3_k97_262017	MAG90	40760	39837	-	MAG90_gene1886
abfT	IR3_k97_262017	MAG90	42673	40760	-	MAG90_gene1887
-	IR3_k97_262017	MAG90	45559	42923	-	MAG90_gene1888
nfuA	IR3_k97_262017	MAG90	45697	46275	+	MAG90_gene1889
sadA	IR3_k97_262017	MAG90	46970	48379	+	MAG90_gene1891
norM	IR3_k97_262017	MAG90	49765	48386	-	MAG90_gene1892
pgaB	IR3_k97_262017	MAG90	49788	50870	+	MAG90_gene1893
ptrB	IR3_k97_262017	MAG90	50941	53076	+	MAG90_gene1894
-	IR3_k97_262017	MAG90	53805	53158	-	MAG90_gene1895
ctaB	IR3_k97_262017	MAG90	54730	53843	-	MAG90_gene1896
ctaA	IR3_k97_262017	MAG90	55730	54723	-	MAG90_gene1897
-	IR3_k97_262017	MAG90	56348	55773	-	MAG90_gene1898
-	IR3_k97_262017	MAG90	57130	56345	-	MAG90_gene1899
coxC	IR3_k97_262017	MAG90	58277	57390	-	MAG90_gene1901
ctaG	IR3_k97_262017	MAG90	58872	58288	-	MAG90_gene1902
coxA	IR3_k97_262017	MAG90	60487	58886	-	MAG90_gene1903
coxB	IR3_k97_262017	MAG90	61644	60499	-	MAG90_gene1904
lexA	IR3_k97_262017	MAG90	63048	62428	-	MAG90_gene1906
plsB	IR3_k97_262017	MAG90	63208	65649	+	MAG90_gene1907
ubiA	IR3_k97_262017	MAG90	66518	65646	-	MAG90_gene1908
ubiC	IR3_k97_262017	MAG90	67094	66522	-	MAG90_gene1909
glpG	IR3_k97_262017	MAG90	67946	67128	-	MAG90_gene1910
glpE	IR3_k97_262017	MAG90	68269	67943	-	MAG90_gene1911
tdh	IR3_k97_262017	MAG90	69344	68319	-	MAG90_gene1912
kbl	IR3_k97_262017	MAG90	70576	69386	-	MAG90_gene1913
coaD	IR3_k97_262017	MAG90	70822	71313	+	MAG90_gene1914
pckA	IR3_k97_262017	MAG90	71428	73029	+	MAG90_gene1915
mucR	IR3_k97_262017	MAG90	73239	76067	+	MAG90_gene1916
-	IR3_k97_262017	MAG90	78196	76175	-	MAG90_gene1917
fabR	IR3_k97_262017	MAG90	78882	78247	-	MAG90_gene1918
desC	IR3_k97_262017	MAG90	79043	80020	+	MAG90_gene1919
mleP	IR3_k97_262017	MAG90	80907	79954	-	MAG90_gene1920
tex	IR3_k97_262017	MAG90	83277	80914	-	MAG90_gene1921
csrA	IR3_k97_262017	MAG90	83576	83397	-	MAG90_gene1922
greB	IR3_k97_262017	MAG90	84367	83855	-	MAG90_gene1923
ompR	IR3_k97_262017	MAG90	84514	85245	+	MAG90_gene1924
envZ	IR3_k97_262017	MAG90	85258	86565	+	MAG90_gene1925
sthA	IR3_k97_262017	MAG90	87949	86525	-	MAG90_gene1926
yrfG	IR3_k97_262017	MAG90	88685	88029	-	MAG90_gene1927
nudE	IR3_k97_262017	MAG90	88780	89358	+	MAG90_gene1928
cysQ	IR3_k97_262017	MAG90	89450	90286	+	MAG90_gene1929
-	IR3_k97_262017	MAG90	90521	90300	-	MAG90_gene1930
ptrA	IR3_k97_262017	MAG90	90687	93596	+	MAG90_gene1931
-	IR3_k97_262017	MAG90	95616	93673	-	MAG90_gene1932
-	IR3_k97_262017	MAG90	95742	95951	+	MAG90_gene1933
queG	IR3_k97_262017	MAG90	96944	95976	-	MAG90_gene1934
nnr	IR3_k97_262017	MAG90	97167	98735	+	MAG90_gene1935
tsaE	IR3_k97_262017	MAG90	98799	99275	+	MAG90_gene1936
amiABC	IR3_k97_262017	MAG90	99308	100657	+	MAG90_gene1937
mutL	IR3_k97_262017	MAG90	100660	102591	+	MAG90_gene1938
miaA	IR3_k97_262017	MAG90	102540	103646	+	MAG90_gene1939
hfq	IR3_k97_262017	MAG90	103868	104113	+	MAG90_gene1940
hflX	IR3_k97_262017	MAG90	104149	105453	+	MAG90_gene1941
hflK	IR3_k97_262017	MAG90	105489	106670	+	MAG90_gene1942
hflC	IR3_k97_262017	MAG90	106674	107561	+	MAG90_gene1943
kynU	IR3_k97_262017	MAG90	107624	108784	+	MAG90_gene1944
purA	IR3_k97_262017	MAG90	108870	110153	+	MAG90_gene1945
tuf	IR3_k97_262017	MAG90	110821	111048	+	MAG90_gene1950
-	IR3_k97_236496	MAG90	914	399	-	MAG90_gene1952
-	IR3_k97_236496	MAG90	1968	877	-	MAG90_gene1953
-	IR3_k97_236496	MAG90	2738	2124	-	MAG90_gene1954
purC	IR3_k97_236496	MAG90	2941	2774	-	MAG90_gene1955
purC	IR3_k97_236496	MAG90	3240	2911	-	MAG90_gene1956
recD	IR3_k97_236496	MAG90	6106	3398	-	MAG90_gene1957
-	IR3_k97_236496	MAG90	6844	6389	-	MAG90_gene1958
hsdS	IR3_k97_236496	MAG90	9581	7641	-	MAG90_gene1960
recG	IR3_k97_236496	MAG90	10740	9673	-	MAG90_gene1962
hsdM	IR3_k97_236496	MAG90	12445	10730	-	MAG90_gene1963
-	IR3_k97_236496	MAG90	13552	12644	-	MAG90_gene1964
frmB	IR3_k97_236496	MAG90	15059	14214	-	MAG90_gene1966
frmA	IR3_k97_236496	MAG90	16192	15074	-	MAG90_gene1967
dmlR	IR3_k97_236496	MAG90	16349	17224	+	MAG90_gene1968
fkbD	IR3_k97_236496	MAG90	18414	17221	-	MAG90_gene1969
nsrR	IR3_k97_236496	MAG90	18806	19249	+	MAG90_gene1971
trxC	IR3_k97_236496	MAG90	19709	19263	-	MAG90_gene1972
abgT	IR3_k97_236496	MAG90	21363	19813	-	MAG90_gene1973
-	IR3_k97_236496	MAG90	22791	21523	-	MAG90_gene1974
fcs	IR3_k97_236496	MAG90	24432	22924	-	MAG90_gene1975
aidB	IR3_k97_236496	MAG90	26126	24462	-	MAG90_gene1976
ysiA	IR3_k97_236496	MAG90	26775	26119	-	MAG90_gene1977
mucR	IR3_k97_236496	MAG90	28465	27017	-	MAG90_gene1978
clsC	IR3_k97_236496	MAG90	30216	28579	-	MAG90_gene1979
cheBR	IR3_k97_236496	MAG90	32492	30213	-	MAG90_gene1980
-	IR3_k97_236496	MAG90	35277	32500	-	MAG90_gene1981
abfT	IR3_k97_236496	MAG90	36584	35307	-	MAG90_gene1982
-	IR3_k97_236496	MAG90	37956	36595	-	MAG90_gene1983
bifA	IR3_k97_236496	MAG90	39814	38021	-	MAG90_gene1984
-	IR3_k97_236496	MAG90	40065	40937	+	MAG90_gene1985
ccmG	IR3_k97_236496	MAG90	40953	41756	+	MAG90_gene1986
-	IR3_k97_236496	MAG90	42954	41788	-	MAG90_gene1987
-	IR3_k97_236496	MAG90	43852	42992	-	MAG90_gene1988
xthA	IR3_k97_236496	MAG90	45477	46415	+	MAG90_gene1991
-	IR3_k97_236496	MAG90	46837	46412	-	MAG90_gene1992
arsC	IR3_k97_236496	MAG90	47172	47522	+	MAG90_gene1993
dapE	IR3_k97_236496	MAG90	47515	48669	+	MAG90_gene1994
vanY	IR3_k97_236496	MAG90	48676	49374	+	MAG90_gene1995
purC	IR3_k97_236496	MAG90	50410	49700	-	MAG90_gene1997
bamC	IR3_k97_236496	MAG90	51543	50428	-	MAG90_gene1998
dapA	IR3_k97_236496	MAG90	52432	51533	-	MAG90_gene1999
-	IR3_k97_236496	MAG90	52572	53033	+	MAG90_gene2000
perM	IR3_k97_236496	MAG90	54350	53274	-	MAG90_gene2001
bepA	IR3_k97_236496	MAG90	54553	56037	+	MAG90_gene2002
arsC	IR3_k97_236496	MAG90	56088	56444	+	MAG90_gene2003
-	IR3_k97_236496	MAG90	56441	56869	+	MAG90_gene2004
hda	IR3_k97_236496	MAG90	57612	56866	-	MAG90_gene2005
-	IR3_k97_236496	MAG90	58913	57603	-	MAG90_gene2006
-	IR3_k97_236496	MAG90	59111	60406	+	MAG90_gene2007
pgm	IR3_k97_236496	MAG90	62040	60403	-	MAG90_gene2008
seqA	IR3_k97_236496	MAG90	62609	62037	-	MAG90_gene2009
ybfF	IR3_k97_236496	MAG90	62808	63599	+	MAG90_gene2010
-	IR3_k97_236496	MAG90	63949	64224	+	MAG90_gene2012
fldA	IR3_k97_236496	MAG90	64258	64782	+	MAG90_gene2013
furB	IR3_k97_236496	MAG90	64892	65353	+	MAG90_gene2014
-	IR3_k97_236496	MAG90	65417	66454	+	MAG90_gene2015
glnS	IR3_k97_236496	MAG90	68204	66531	-	MAG90_gene2016
pxpC	IR3_k97_236496	MAG90	69248	68322	-	MAG90_gene2017
kipI	IR3_k97_236496	MAG90	70006	69248	-	MAG90_gene2018
pxpA	IR3_k97_236496	MAG90	70799	70056	-	MAG90_gene2019
-	IR3_k97_236496	MAG90	71442	73400	+	MAG90_gene2021
pcaD	IR3_k97_236496	MAG90	74410	73475	-	MAG90_gene2022
phzF	IR3_k97_236496	MAG90	75280	74453	-	MAG90_gene2023
ydfG	IR3_k97_236496	MAG90	76067	75315	-	MAG90_gene2024
-	IR3_k97_236496	MAG90	76834	76100	-	MAG90_gene2025
-	IR3_k97_236496	MAG90	77908	76838	-	MAG90_gene2026
acd	IR3_k97_236496	MAG90	79134	77908	-	MAG90_gene2027
nodD	IR3_k97_236496	MAG90	79231	80145	+	MAG90_gene2028
rimI	IR3_k97_236496	MAG90	80379	80191	-	MAG90_gene2029
-	IR3_k97_236496	MAG90	82595	83164	+	MAG90_gene2033
-	IR3_k97_236496	MAG90	83161	83436	+	MAG90_gene2034
proA	IR3_k97_315007	MAG90	2670	1414	-	MAG90_gene2039
proB	IR3_k97_315007	MAG90	3782	2667	-	MAG90_gene2040
mutY	IR3_k97_315007	MAG90	4337	4065	-	MAG90_gene2041
mutY	IR3_k97_315007	MAG90	5528	4464	-	MAG90_gene2042
trmB	IR3_k97_315007	MAG90	5615	6349	+	MAG90_gene2043
hemN	IR3_k97_315007	MAG90	7566	6406	-	MAG90_gene2044
rdgB	IR3_k97_315007	MAG90	8228	7563	-	MAG90_gene2045
cvrA	IR3_k97_315007	MAG90	8339	10081	+	MAG90_gene2046
yggT	IR3_k97_315007	MAG90	11160	10627	-	MAG90_gene2048
proC	IR3_k97_315007	MAG90	12091	11264	-	MAG90_gene2049
yggS	IR3_k97_315007	MAG90	12953	12228	-	MAG90_gene2050
pilT	IR3_k97_315007	MAG90	13009	14037	+	MAG90_gene2051
tsaD	IR3_k97_315007	MAG90	14108	15136	+	MAG90_gene2052
plsY	IR3_k97_315007	MAG90	15749	15138	-	MAG90_gene2053
folB	IR3_k97_315007	MAG90	15891	16274	+	MAG90_gene2054
folK	IR3_k97_315007	MAG90	16271	16846	+	MAG90_gene2055
cca	IR3_k97_315007	MAG90	17960	16797	-	MAG90_gene2056
gspA	IR3_k97_315007	MAG90	18110	20209	+	MAG90_gene2057
dmdC	IR3_k97_315007	MAG90	20310	22088	+	MAG90_gene2058
sadC	IR3_k97_315007	MAG90	22207	23634	+	MAG90_gene2059
rumA	IR3_k97_315007	MAG90	25112	23631	-	MAG90_gene2060
putA	IR3_k97_315007	MAG90	28666	25502	-	MAG90_gene2062
ygiF	IR3_k97_315007	MAG90	28900	29652	+	MAG90_gene2063
glnE	IR3_k97_315007	MAG90	29658	32531	+	MAG90_gene2064
lpxL	IR3_k97_315007	MAG90	33520	32528	-	MAG90_gene2065
tolC	IR3_k97_315007	MAG90	34997	33639	-	MAG90_gene2066
nudF	IR3_k97_315007	MAG90	35293	35916	+	MAG90_gene2067
-	IR3_k97_315007	MAG90	35909	36346	+	MAG90_gene2068
parE	IR3_k97_315007	MAG90	36481	38370	+	MAG90_gene2069
parC	IR3_k97_315007	MAG90	38449	40731	+	MAG90_gene2070
plsC	IR3_k97_315007	MAG90	40855	41613	+	MAG90_gene2071
rraB	IR3_k97_315007	MAG90	41610	41963	+	MAG90_gene2072
valS	IR3_k97_315007	MAG90	44945	42105	-	MAG90_gene2073
holC	IR3_k97_315007	MAG90	45425	44973	-	MAG90_gene2074
pepA	IR3_k97_315007	MAG90	46934	45429	-	MAG90_gene2075
lptF	IR3_k97_315007	MAG90	47172	48293	+	MAG90_gene2076
lptG	IR3_k97_315007	MAG90	48293	49360	+	MAG90_gene2077
-	IR3_k97_315007	MAG90	49943	49404	-	MAG90_gene2078
-	IR3_k97_315007	MAG90	52068	50188	-	MAG90_gene2080
vacB	IR3_k97_315007	MAG90	52444	54804	+	MAG90_gene2081
rlmB	IR3_k97_315007	MAG90	54889	55644	+	MAG90_gene2082
rpsF	IR3_k97_315007	MAG90	56200	56568	+	MAG90_gene2084
priB	IR3_k97_315007	MAG90	56568	56894	+	MAG90_gene2085
rpsR	IR3_k97_315007	MAG90	56907	57134	+	MAG90_gene2086
rplI	IR3_k97_315007	MAG90	57149	57598	+	MAG90_gene2087
dnaB	IR3_k97_315007	MAG90	57709	59106	+	MAG90_gene2088
alr	IR3_k97_315007	MAG90	59141	60238	+	MAG90_gene2089
zur	IR3_k97_315007	MAG90	60790	60341	-	MAG90_gene2090
dusA	IR3_k97_315007	MAG90	60937	61947	+	MAG90_gene2091
gloA	IR3_k97_315007	MAG90	61952	62371	+	MAG90_gene2092
-	IR3_k97_315007	MAG90	62921	64129	+	MAG90_gene2094
rpsJ	IR3_k97_315007	MAG90	65156	65467	+	MAG90_gene2096
rplC	IR3_k97_315007	MAG90	65503	66141	+	MAG90_gene2097
rplD	IR3_k97_315007	MAG90	66160	66765	+	MAG90_gene2098
rplW	IR3_k97_315007	MAG90	66762	67064	+	MAG90_gene2099
rplB	IR3_k97_315007	MAG90	67082	67906	+	MAG90_gene2100
rpsS	IR3_k97_315007	MAG90	67925	68203	+	MAG90_gene2101
rplV	IR3_k97_315007	MAG90	68216	68548	+	MAG90_gene2102
rpsC	IR3_k97_315007	MAG90	68559	69251	+	MAG90_gene2103
rplP	IR3_k97_315007	MAG90	69263	69676	+	MAG90_gene2104
rpmC	IR3_k97_315007	MAG90	69676	69867	+	MAG90_gene2105
rpsQ	IR3_k97_315007	MAG90	69867	70130	+	MAG90_gene2106
-	IR3_k97_315007	MAG90	70243	71556	+	MAG90_gene2107
rplN	IR3_k97_315007	MAG90	71775	72143	+	MAG90_gene2108
rplX	IR3_k97_315007	MAG90	72154	72468	+	MAG90_gene2109
rplE	IR3_k97_315007	MAG90	72488	73027	+	MAG90_gene2110
rpsN	IR3_k97_315007	MAG90	73039	73344	+	MAG90_gene2111
rpsH	IR3_k97_315007	MAG90	73371	73763	+	MAG90_gene2112
rplF	IR3_k97_315007	MAG90	73777	74310	+	MAG90_gene2113
rplR	IR3_k97_315007	MAG90	74320	74673	+	MAG90_gene2114
rpsE	IR3_k97_315007	MAG90	74683	75183	+	MAG90_gene2115
rplO	IR3_k97_315007	MAG90	75376	75810	+	MAG90_gene2116
secY	IR3_k97_315007	MAG90	75818	77146	+	MAG90_gene2117
rpsM	IR3_k97_315007	MAG90	77421	77777	+	MAG90_gene2118
rpsK	IR3_k97_315007	MAG90	77790	78179	+	MAG90_gene2119
rpsD	IR3_k97_315007	MAG90	78210	78830	+	MAG90_gene2120
rpoA	IR3_k97_315007	MAG90	78856	79845	+	MAG90_gene2121
rplQ	IR3_k97_315007	MAG90	79896	80297	+	MAG90_gene2122
yajQ	IR3_k97_315007	MAG90	80482	80967	+	MAG90_gene2123
-	IR3_k97_86588	MAG90	121	2	-	MAG90_gene2125
ubiT	IR3_k97_86588	MAG90	1368	847	-	MAG90_gene2127
ubiU	IR3_k97_86588	MAG90	1529	2524	+	MAG90_gene2128
ubiV	IR3_k97_86588	MAG90	2537	3412	+	MAG90_gene2129
mogA	IR3_k97_86588	MAG90	3409	3948	+	MAG90_gene2130
prkC	IR3_k97_86588	MAG90	5727	3949	-	MAG90_gene2131
narK	IR3_k97_86588	MAG90	7209	5728	-	MAG90_gene2132
narK	IR3_k97_86588	MAG90	7510	8778	+	MAG90_gene2134
-	IR3_k97_86588	MAG90	8815	10017	+	MAG90_gene2135
-	IR3_k97_86588	MAG90	10196	10609	+	MAG90_gene2136
moeB	IR3_k97_86588	MAG90	11345	10575	-	MAG90_gene2137
-	IR3_k97_86588	MAG90	11771	11397	-	MAG90_gene2138
norR	IR3_k97_86588	MAG90	13331	11772	-	MAG90_gene2139
ytfE	IR3_k97_86588	MAG90	13548	14081	+	MAG90_gene2140
hemN	IR3_k97_86588	MAG90	15551	14187	-	MAG90_gene2141
-	IR3_k97_86588	MAG90	15897	16274	+	MAG90_gene2142
-	IR3_k97_86588	MAG90	18359	16308	-	MAG90_gene2143
-	IR3_k97_86588	MAG90	19026	18370	-	MAG90_gene2144
betA	IR3_k97_86588	MAG90	20628	19042	-	MAG90_gene2145
-	IR3_k97_86588	MAG90	22594	21179	-	MAG90_gene2147
-	IR3_k97_86588	MAG90	23415	22591	-	MAG90_gene2148
nirS	IR3_k97_86588	MAG90	23630	25729	+	MAG90_gene2149
tbpA	IR3_k97_86588	MAG90	25803	28019	+	MAG90_gene2150
regB	IR3_k97_86588	MAG90	28135	29382	+	MAG90_gene2151
regA	IR3_k97_86588	MAG90	29395	29916	+	MAG90_gene2152
lldD	IR3_k97_86588	MAG90	31067	29913	-	MAG90_gene2153
-	IR3_k97_86588	MAG90	32983	31082	-	MAG90_gene2154
-	IR3_k97_86588	MAG90	34055	33156	-	MAG90_gene2155
sapZ	IR3_k97_86588	MAG90	34237	35187	+	MAG90_gene2156
gst	IR3_k97_86588	MAG90	35867	35247	-	MAG90_gene2157
vgb	IR3_k97_86588	MAG90	36002	37003	+	MAG90_gene2158
-	IR3_k97_86588	MAG90	38816	38358	-	MAG90_gene2160
yjbB	IR3_k97_86588	MAG90	40553	38820	-	MAG90_gene2161
rluF	IR3_k97_86588	MAG90	40940	41800	+	MAG90_gene2162
mucR	IR3_k97_86588	MAG90	41900	44152	+	MAG90_gene2163
hemK	IR3_k97_86588	MAG90	44850	44149	-	MAG90_gene2164
cdgJ	IR3_k97_86588	MAG90	46137	44926	-	MAG90_gene2165
btuE	IR3_k97_86588	MAG90	46896	46273	-	MAG90_gene2166
pphA	IR3_k97_86588	MAG90	47248	48396	+	MAG90_gene2167
-	IR3_k97_86588	MAG90	48628	51348	+	MAG90_gene2168
cadC	IR3_k97_86588	MAG90	51470	53602	+	MAG90_gene2169
acrB	IR3_k97_86588	MAG90	56646	53599	-	MAG90_gene2170
acrA	IR3_k97_86588	MAG90	57777	56659	-	MAG90_gene2171
tehB	IR3_k97_86588	MAG90	57970	58584	+	MAG90_gene2172
-	IR3_k97_86588	MAG90	58673	58945	+	MAG90_gene2173
-	IR3_k97_86588	MAG90	59128	59628	+	MAG90_gene2174
ltaE	IR3_k97_86588	MAG90	59632	60717	+	MAG90_gene2175
-	IR3_k97_86588	MAG90	60763	61419	+	MAG90_gene2176
dbpA	IR3_k97_86588	MAG90	61517	62908	+	MAG90_gene2177
-	IR3_k97_86588	MAG90	63027	64592	+	MAG90_gene2178
-	IR3_k97_86588	MAG90	64786	65859	+	MAG90_gene2179
lolC_E	IR3_k97_86588	MAG90	65856	67067	+	MAG90_gene2180
lolD	IR3_k97_86588	MAG90	67060	67749	+	MAG90_gene2181
rhlE	IR3_k97_86588	MAG90	70008	71207	+	MAG90_gene2183
hipB	IR3_k97_86588	MAG90	73058	73324	+	MAG90_gene2186
hipA	IR3_k97_86588	MAG90	73324	74637	+	MAG90_gene2187
-	IR3_k97_86588	MAG90	75332	75114	-	MAG90_gene2188
-	IR3_k97_304951	MAG90	382	1053	+	MAG90_gene2189
clsA_B	IR3_k97_304951	MAG90	1183	2625	+	MAG90_gene2190
-	IR3_k97_304951	MAG90	5763	2665	-	MAG90_gene2191
triB	IR3_k97_304951	MAG90	7100	5760	-	MAG90_gene2192
slmA	IR3_k97_304951	MAG90	7717	7109	-	MAG90_gene2193
-	IR3_k97_304951	MAG90	8635	7898	-	MAG90_gene2194
eda	IR3_k97_304951	MAG90	10961	10320	-	MAG90_gene2196
glk	IR3_k97_304951	MAG90	11962	10958	-	MAG90_gene2197
edd	IR3_k97_304951	MAG90	13795	11975	-	MAG90_gene2198
devB	IR3_k97_304951	MAG90	14567	13800	-	MAG90_gene2199
zwf	IR3_k97_304951	MAG90	16090	14615	-	MAG90_gene2200
hexR	IR3_k97_304951	MAG90	16242	17105	+	MAG90_gene2201
gapA	IR3_k97_304951	MAG90	17115	18176	+	MAG90_gene2202
bglX	IR3_k97_304951	MAG90	18325	20964	+	MAG90_gene2203
-	IR3_k97_304951	MAG90	20996	23965	+	MAG90_gene2204
bglX	IR3_k97_304951	MAG90	26562	24043	-	MAG90_gene2205
fucP	IR3_k97_304951	MAG90	27793	26552	-	MAG90_gene2206
bglB	IR3_k97_304951	MAG90	27892	29250	+	MAG90_gene2207
-	IR3_k97_304951	MAG90	29247	30578	+	MAG90_gene2208
lacI	IR3_k97_304951	MAG90	30607	31608	+	MAG90_gene2209
rlmA1	IR3_k97_304951	MAG90	32571	31597	-	MAG90_gene2210
-	IR3_k97_304951	MAG90	33032	32571	-	MAG90_gene2211
-	IR3_k97_304951	MAG90	33312	33638	+	MAG90_gene2212
hipA	IR3_k97_304951	MAG90	33632	34948	+	MAG90_gene2213
cspA	IR3_k97_304951	MAG90	35179	35388	+	MAG90_gene2214
mlhB	IR3_k97_304951	MAG90	36323	35433	-	MAG90_gene2215
chnB	IR3_k97_304951	MAG90	37810	36335	-	MAG90_gene2216
tpbB	IR3_k97_304951	MAG90	38716	37835	-	MAG90_gene2217
cbh	IR3_k97_304951	MAG90	39130	40185	+	MAG90_gene2219
kynU	IR3_k97_304951	MAG90	41427	40189	-	MAG90_gene2220
-	IR3_k97_304951	MAG90	42248	41430	-	MAG90_gene2221
yegE	IR3_k97_304951	MAG90	42410	44461	+	MAG90_gene2222
-	IR3_k97_304951	MAG90	47215	46538	-	MAG90_gene2224
-	IR3_k97_304951	MAG90	47580	47212	-	MAG90_gene2225
-	IR3_k97_304951	MAG90	48859	47888	-	MAG90_gene2227
parE1_3_4	IR3_k97_304951	MAG90	49590	49300	-	MAG90_gene2228
