name	contig	type	start	stop	strand	legend
-	IR3_k97_73948	MAG57	2770	3369	+	MAG57_gene2103
topA	IR3_k97_305076	MAG57	621	1	-	MAG57_gene2104
miaB	IR3_k97_305076	MAG57	820	2259	+	MAG57_gene2105
acoR	IR3_k97_305076	MAG57	2269	3480	+	MAG57_gene2106
pqqL	IR3_k97_112890	MAG57	2	547	+	MAG57_gene2107
pqqL	IR3_k97_112890	MAG57	574	2667	+	MAG57_gene2108
yciA	IR3_k97_112890	MAG57	3230	2808	-	MAG57_gene2109
tgt	IR3_k97_113667	MAG57	173	3	-	MAG57_gene2110
pgaC	IR3_k97_113667	MAG57	322	1473	+	MAG57_gene2111
rpoE	IR3_k97_113667	MAG57	1464	2072	+	MAG57_gene2112
gidB	IR3_k97_113667	MAG57	2190	2849	+	MAG57_gene2113
xerD	IR3_k97_138142	MAG57	1086	1664	+	MAG57_gene2116
copA	IR3_k97_138142	MAG57	3444	1765	-	MAG57_gene2117
nusA	IR3_k97_187400	MAG57	1	1077	+	MAG57_gene2118
infB	IR3_k97_187400	MAG57	1178	3442	+	MAG57_gene2119
parE1_3_4	IR3_k97_180089	MAG57	2	178	+	MAG57_gene2120
bgsB	IR3_k97_180089	MAG57	1289	180	-	MAG57_gene2121
ddl	IR3_k97_180089	MAG57	1512	2504	+	MAG57_gene2122
rdgB	IR3_k97_180089	MAG57	3170	2598	-	MAG57_gene2123
wecE	IR3_k97_180089	MAG57	3171	3434	+	MAG57_gene2124
trmB	IR3_k97_272074	MAG57	198	1	-	MAG57_gene2125
-	IR3_k97_272074	MAG57	842	321	-	MAG57_gene2126
-	IR3_k97_272074	MAG57	1322	894	-	MAG57_gene2127
-	IR3_k97_272074	MAG57	1841	1452	-	MAG57_gene2128
hyaC	IR3_k97_272074	MAG57	3433	2981	-	MAG57_gene2131
-	IR3_k97_312640	MAG57	3	1160	+	MAG57_gene2132
pseF	IR3_k97_312640	MAG57	1858	1166	-	MAG57_gene2133
speG	IR3_k97_312640	MAG57	2403	1870	-	MAG57_gene2134
neuB	IR3_k97_312640	MAG57	3422	2400	-	MAG57_gene2135
fumA	IR3_k97_274849	MAG57	3	1061	+	MAG57_gene2136
-	IR3_k97_274849	MAG57	3275	2670	-	MAG57_gene2139
lpxL	IR3_k97_32597	MAG57	858	1	-	MAG57_gene2140
fabG	IR3_k97_32597	MAG57	914	1609	+	MAG57_gene2141
ysiA	IR3_k97_32597	MAG57	1635	2225	+	MAG57_gene2142
ysiA	IR3_k97_32597	MAG57	2296	2880	+	MAG57_gene2143
-	IR3_k97_32597	MAG57	3288	3416	+	MAG57_gene2145
metH	IR3_k97_286783	MAG57	2449	2	-	MAG57_gene2146
metH	IR3_k97_286783	MAG57	3408	2452	-	MAG57_gene2147
mutS	IR3_k97_54439	MAG57	288	2861	+	MAG57_gene2148
-	IR3_k97_54439	MAG57	3386	3138	-	MAG57_gene2150
-	IR3_k97_313931	MAG57	2	3379	+	MAG57_gene2151
-	IR3_k97_210618	MAG57	394	2	-	MAG57_gene2152
pgsA	IR3_k97_210618	MAG57	1747	1049	-	MAG57_gene2154
ychF	IR3_k97_210618	MAG57	1910	3007	+	MAG57_gene2155
-	IR3_k97_210618	MAG57	3007	3375	+	MAG57_gene2156
pel	IR3_k97_98859	MAG57	2	325	+	MAG57_gene2157
wbpD	IR3_k97_98859	MAG57	1636	2130	+	MAG57_gene2159
lpxD	IR3_k97_98859	MAG57	2132	3058	+	MAG57_gene2160
rfbB	IR3_k97_98859	MAG57	3135	3365	+	MAG57_gene2161
atpG	IR3_k97_183723	MAG57	443	3	-	MAG57_gene2162
atpA	IR3_k97_183723	MAG57	2095	518	-	MAG57_gene2163
atpH	IR3_k97_183723	MAG57	2685	2131	-	MAG57_gene2164
atpF	IR3_k97_183723	MAG57	3226	2726	-	MAG57_gene2165
rluD	IR3_k97_201999	MAG57	120	1	-	MAG57_gene2166
bapA	IR3_k97_201999	MAG57	1987	128	-	MAG57_gene2167
prkC	IR3_k97_201999	MAG57	2798	1980	-	MAG57_gene2168
-	IR3_k97_303386	MAG57	3	893	+	MAG57_gene2170
dnaN	IR3_k97_303386	MAG57	1040	2161	+	MAG57_gene2171
-	IR3_k97_303386	MAG57	2232	3155	+	MAG57_gene2172
rnhA	IR3_k97_159974	MAG57	1	441	+	MAG57_gene2173
ybdL	IR3_k97_159974	MAG57	538	1698	+	MAG57_gene2174
pal	IR3_k97_159974	MAG57	1768	3324	+	MAG57_gene2175
-	IR3_k97_257419	MAG57	105	1787	+	MAG57_gene2177
-	IR3_k97_48790	MAG57	3304	1211	-	MAG57_gene2183
cysC	IR3_k97_56531	MAG57	851	246	-	MAG57_gene2185
deoC	IR3_k97_56531	MAG57	890	1792	+	MAG57_gene2186
cysC	IR3_k97_56531	MAG57	1796	2227	+	MAG57_gene2187
cysQ	IR3_k97_56531	MAG57	2227	3033	+	MAG57_gene2188
ccdA	IR3_k97_56531	MAG57	3303	3082	-	MAG57_gene2189
mcrA	IR3_k97_315933	MAG57	993	184	-	MAG57_gene2190
amaB	IR3_k97_315933	MAG57	2761	1196	-	MAG57_gene2191
-	IR3_k97_261037	MAG57	874	2	-	MAG57_gene2193
uvrA	IR3_k97_261037	MAG57	3294	1297	-	MAG57_gene2195
-	IR3_k97_33796	MAG57	2	1252	+	MAG57_gene2196
ycaJ	IR3_k97_33796	MAG57	2782	1631	-	MAG57_gene2198
rimK	IR3_k97_142032	MAG57	181	630	+	MAG57_gene2199
rimK	IR3_k97_142032	MAG57	632	1504	+	MAG57_gene2200
-	IR3_k97_142032	MAG57	1507	2475	+	MAG57_gene2201
msbA	IR3_k97_162869	MAG57	2	1729	+	MAG57_gene2203
-	IR3_k97_162869	MAG57	2342	3226	+	MAG57_gene2205
glyS1	IR3_k97_5524	MAG57	1195	2730	+	MAG57_gene2208
pdtaS	IR3_k97_323126	MAG57	130	2058	+	MAG57_gene2210
rssB	IR3_k97_323126	MAG57	2061	2771	+	MAG57_gene2211
rpoN	IR3_k97_323126	MAG57	2839	3237	+	MAG57_gene2212
infB	IR3_k97_277305	MAG57	1	429	+	MAG57_gene2213
cotH	IR3_k97_277305	MAG57	2553	838	-	MAG57_gene2214
parD1_3_4	IR3_k97_190804	MAG57	564	815	+	MAG57_gene2217
parE1_3_4	IR3_k97_190804	MAG57	808	1107	+	MAG57_gene2218
pepP	IR3_k97_190804	MAG57	2903	1470	-	MAG57_gene2219
rpmB	IR3_k97_190804	MAG57	3199	2975	-	MAG57_gene2220
nadD	IR3_k97_179879	MAG57	1928	1317	-	MAG57_gene2223
gmk	IR3_k97_179879	MAG57	2503	1937	-	MAG57_gene2224
-	IR3_k97_179879	MAG57	3191	2511	-	MAG57_gene2225
-	IR3_k97_113331	MAG57	2	424	+	MAG57_gene2226
-	IR3_k97_113331	MAG57	454	975	+	MAG57_gene2227
zntA	IR3_k97_113331	MAG57	1283	3184	+	MAG57_gene2228
rlmH	IR3_k97_94939	MAG57	1	339	+	MAG57_gene2229
galE	IR3_k97_94939	MAG57	1340	336	-	MAG57_gene2230
wlbA	IR3_k97_94939	MAG57	1419	2441	+	MAG57_gene2231
-	IR3_k97_94939	MAG57	2586	3176	+	MAG57_gene2232
merP	IR3_k97_233051	MAG57	2044	1697	-	MAG57_gene2235
cirA	IR3_k97_233051	MAG57	3167	2076	-	MAG57_gene2236
bioA	IR3_k97_208766	MAG57	1409	141	-	MAG57_gene2238
sadA	IR3_k97_208766	MAG57	3160	1478	-	MAG57_gene2239
-	IR3_k97_49129	MAG57	884	9	-	MAG57_gene2240
-	IR3_k97_49129	MAG57	2028	1459	-	MAG57_gene2242
-	IR3_k97_49129	MAG57	2395	2042	-	MAG57_gene2243
lrp	IR3_k97_49129	MAG57	2865	2398	-	MAG57_gene2244
kynB	IR3_k97_49129	MAG57	3154	2939	-	MAG57_gene2245
pgdA	IR3_k97_323155	MAG57	3118	1235	-	MAG57_gene2251
-	IR3_k97_205271	MAG57	2	889	+	MAG57_gene2252
ridA	IR3_k97_205271	MAG57	974	1351	+	MAG57_gene2253
-	IR3_k97_205271	MAG57	1799	1359	-	MAG57_gene2254
-	IR3_k97_205271	MAG57	3115	1880	-	MAG57_gene2255
yqhD	IR3_k97_254859	MAG57	30	1190	+	MAG57_gene2256
murQ	IR3_k97_14605	MAG57	579	1	-	MAG57_gene2258
nuoF	IR3_k97_14605	MAG57	648	2303	+	MAG57_gene2259
pdtaS	IR3_k97_14605	MAG57	2303	3103	+	MAG57_gene2260
copA	IR3_k97_286728	MAG57	3	341	+	MAG57_gene2261
nadA	IR3_k97_286728	MAG57	543	1526	+	MAG57_gene2262
nadB	IR3_k97_286728	MAG57	1599	2813	+	MAG57_gene2263
-	IR3_k97_201688	MAG57	1195	2	-	MAG57_gene2265
-	IR3_k97_201688	MAG57	1294	1686	+	MAG57_gene2266
-	IR3_k97_201688	MAG57	2112	1690	-	MAG57_gene2267
cdd	IR3_k97_6831	MAG57	685	1170	+	MAG57_gene2270
pdhA	IR3_k97_6831	MAG57	1226	2224	+	MAG57_gene2271
aceF	IR3_k97_6831	MAG57	2315	3001	+	MAG57_gene2272
sadA	IR3_k97_189685	MAG57	1015	2	-	MAG57_gene2273
bapA	IR3_k97_189685	MAG57	2998	1178	-	MAG57_gene2274
wecE	IR3_k97_223688	MAG57	1357	230	-	MAG57_gene2275
fmt	IR3_k97_223688	MAG57	2229	1354	-	MAG57_gene2276
gtrB	IR3_k97_223688	MAG57	2997	2230	-	MAG57_gene2277
uvrC	IR3_k97_134687	MAG57	182	1969	+	MAG57_gene2278
mcbG	IR3_k97_134687	MAG57	1947	2522	+	MAG57_gene2279
mrcA	IR3_k97_312066	MAG57	1	1899	+	MAG57_gene2280
gmhB	IR3_k97_312066	MAG57	1960	2442	+	MAG57_gene2281
ilvE	IR3_k97_312066	MAG57	2444	2989	+	MAG57_gene2282
bapA	IR3_k97_30471	MAG57	1091	3	-	MAG57_gene2283
valS	IR3_k97_30471	MAG57	2975	1245	-	MAG57_gene2284
-	IR3_k97_165530	MAG57	726	1	-	MAG57_gene2285
-	IR3_k97_165530	MAG57	1490	732	-	MAG57_gene2286
-	IR3_k97_165530	MAG57	2387	1608	-	MAG57_gene2287
secDF	IR3_k97_295122	MAG57	2506	2	-	MAG57_gene2290
-	IR3_k97_77741	MAG57	365	1315	+	MAG57_gene2292
-	IR3_k97_77741	MAG57	2052	1312	-	MAG57_gene2293
rpoE	IR3_k97_77741	MAG57	2957	2433	-	MAG57_gene2295
-	IR3_k97_207329	MAG57	1	282	+	MAG57_gene2296
lon	IR3_k97_207329	MAG57	403	2847	+	MAG57_gene2297
nadE	IR3_k97_28958	MAG57	1310	2092	+	MAG57_gene2300
-	IR3_k97_280369	MAG57	365	3	-	MAG57_gene2302
tcdA	IR3_k97_280369	MAG57	499	2859	+	MAG57_gene2303
-	IR3_k97_90647	MAG57	105	1	-	MAG57_gene2305
-	IR3_k97_90647	MAG57	1351	221	-	MAG57_gene2306
cirA	IR3_k97_90647	MAG57	1955	2938	+	MAG57_gene2308
-	IR3_k97_251973	MAG57	440	3	-	MAG57_gene2309
ribBA	IR3_k97_251973	MAG57	1656	442	-	MAG57_gene2310
ruvX	IR3_k97_251973	MAG57	1769	2188	+	MAG57_gene2311
-	IR3_k97_251973	MAG57	2190	2639	+	MAG57_gene2312
vexF	IR3_k97_172784	MAG57	1	2241	+	MAG57_gene2314
-	IR3_k97_172784	MAG57	2243	2935	+	MAG57_gene2315
rfaE1	IR3_k97_172489	MAG57	506	3	-	MAG57_gene2316
aspB	IR3_k97_172489	MAG57	1707	511	-	MAG57_gene2317
rpsF	IR3_k97_236709	MAG57	1486	1821	+	MAG57_gene2321
rpsR	IR3_k97_236709	MAG57	1846	2115	+	MAG57_gene2322
rplI	IR3_k97_236709	MAG57	2131	2580	+	MAG57_gene2323
rimP	IR3_k97_236709	MAG57	2683	2919	+	MAG57_gene2324
rpmC	IR3_k97_165273	MAG57	170	3	-	MAG57_gene2325
rplP	IR3_k97_165273	MAG57	600	181	-	MAG57_gene2326
rpsC	IR3_k97_165273	MAG57	1356	628	-	MAG57_gene2327
rplV	IR3_k97_165273	MAG57	1760	1356	-	MAG57_gene2328
rpsS	IR3_k97_165273	MAG57	2053	1772	-	MAG57_gene2329
rplB	IR3_k97_165273	MAG57	2884	2060	-	MAG57_gene2330
comM	IR3_k97_3638	MAG57	1557	16	-	MAG57_gene2331
gmhA	IR3_k97_3638	MAG57	2134	1559	-	MAG57_gene2332
kbl	IR3_k97_3638	MAG57	2890	2753	-	MAG57_gene2334
-	IR3_k97_308600	MAG57	1697	786	-	MAG57_gene2336
ssb	IR3_k97_308600	MAG57	2281	2619	+	MAG57_gene2338
-	IR3_k97_308600	MAG57	2874	2692	-	MAG57_gene2339
-	IR3_k97_112695	MAG57	164	1261	+	MAG57_gene2340
-	IR3_k97_112695	MAG57	1363	2862	+	MAG57_gene2341
arsR	IR3_k97_314826	MAG57	358	663	+	MAG57_gene2342
-	IR3_k97_314826	MAG57	746	982	+	MAG57_gene2343
-	IR3_k97_314826	MAG57	998	1972	+	MAG57_gene2344
ccdA	IR3_k97_314826	MAG57	2381	2836	+	MAG57_gene2346
xlyAB	IR3_k97_182803	MAG57	2833	164	-	MAG57_gene2348
-	IR3_k97_157479	MAG57	649	50	-	MAG57_gene2350
ahpC	IR3_k97_157479	MAG57	1384	755	-	MAG57_gene2351
perR	IR3_k97_157479	MAG57	1796	1395	-	MAG57_gene2352
gloB	IR3_k97_157479	MAG57	2002	2682	+	MAG57_gene2353
parA	IR3_k97_157479	MAG57	2740	2826	+	MAG57_gene2354
rpoC	IR3_k97_271660	MAG57	2	2392	+	MAG57_gene2355
cckA	IR3_k97_271660	MAG57	2462	2773	+	MAG57_gene2356
sucA	IR3_k97_263460	MAG57	185	2824	+	MAG57_gene2357
-	IR3_k97_132028	MAG57	2025	382	-	MAG57_gene2359
sixA	IR3_k97_132028	MAG57	2583	2095	-	MAG57_gene2360
dcm	IR3_k97_57319	MAG57	810	1	-	MAG57_gene2362
bapA	IR3_k97_57319	MAG57	2801	876	-	MAG57_gene2363
mreB	IR3_k97_179946	MAG57	96	1118	+	MAG57_gene2364
mreC	IR3_k97_179946	MAG57	1144	1977	+	MAG57_gene2365
mrdA	IR3_k97_179946	MAG57	2489	2794	+	MAG57_gene2367
fusA	IR3_k97_107546	MAG57	1642	2	-	MAG57_gene2368
rpsG	IR3_k97_107546	MAG57	2133	1663	-	MAG57_gene2369
rpsL	IR3_k97_107546	MAG57	2535	2158	-	MAG57_gene2370
czcB	IR3_k97_143050	MAG57	2	1240	+	MAG57_gene2371
zntA	IR3_k97_143050	MAG57	1246	2787	+	MAG57_gene2372
mviM	IR3_k97_183439	MAG57	1524	487	-	MAG57_gene2373
-	IR3_k97_183439	MAG57	2292	1537	-	MAG57_gene2374
-	IR3_k97_233235	MAG57	2	199	+	MAG57_gene2376
truB	IR3_k97_233235	MAG57	2776	2093	-	MAG57_gene2378
rluD	IR3_k97_61341	MAG57	2371	1484	-	MAG57_gene2380
hspR	IR3_k97_61341	MAG57	2673	2383	-	MAG57_gene2381
cbpA	IR3_k97_61341	MAG57	2776	2663	-	MAG57_gene2382
gabD	IR3_k97_8165	MAG57	1	585	+	MAG57_gene2383
era	IR3_k97_8165	MAG57	683	1561	+	MAG57_gene2384
engA	IR3_k97_8165	MAG57	1615	2763	+	MAG57_gene2385
-	IR3_k97_75806	MAG57	3	827	+	MAG57_gene2386
pfkA	IR3_k97_75806	MAG57	2616	2759	+	MAG57_gene2389
thrS	IR3_k97_108151	MAG57	513	2453	+	MAG57_gene2390
cysS	IR3_k97_249430	MAG57	1491	16	-	MAG57_gene2392
-	IR3_k97_249430	MAG57	2477	1590	-	MAG57_gene2393
-	IR3_k97_249430	MAG57	2738	2613	-	MAG57_gene2394
fabK	IR3_k97_12883	MAG57	448	1401	+	MAG57_gene2396
pqqL	IR3_k97_12883	MAG57	1402	2637	+	MAG57_gene2397
parA	IR3_k97_183988	MAG57	2	736	+	MAG57_gene2399
parB	IR3_k97_183988	MAG57	729	1622	+	MAG57_gene2400
dapB	IR3_k97_183988	MAG57	2285	2722	+	MAG57_gene2402
-	IR3_k97_191045	MAG57	301	2	-	MAG57_gene2403
-	IR3_k97_191045	MAG57	2637	301	-	MAG57_gene2404
-	IR3_k97_172565	MAG57	991	257	-	MAG57_gene2405
mutL	IR3_k97_172565	MAG57	2715	991	-	MAG57_gene2406
-	IR3_k97_286647	MAG57	1307	3	-	MAG57_gene2407
dacA	IR3_k97_286647	MAG57	2089	1304	-	MAG57_gene2408
rplT	IR3_k97_286647	MAG57	2518	2171	-	MAG57_gene2409
-	IR3_k97_68952	MAG57	1	297	+	MAG57_gene2411
fadL	IR3_k97_68952	MAG57	320	1603	+	MAG57_gene2412
malR	IR3_k97_103774	MAG57	1414	707	-	MAG57_gene2415
copA	IR3_k97_103774	MAG57	1519	2700	+	MAG57_gene2416
accC	IR3_k97_83666	MAG57	177	1658	+	MAG57_gene2418
paaG	IR3_k97_83666	MAG57	1736	2512	+	MAG57_gene2419
-	IR3_k97_189125	MAG57	214	402	+	MAG57_gene2421
ccoNO	IR3_k97_189125	MAG57	424	2562	+	MAG57_gene2422
-	IR3_k97_293709	MAG57	2	547	+	MAG57_gene2423
prfC	IR3_k97_293709	MAG57	2139	544	-	MAG57_gene2424
merP	IR3_k97_324364	MAG57	1	357	+	MAG57_gene2426
purD	IR3_k97_324364	MAG57	2668	2087	-	MAG57_gene2429
fic	IR3_k97_152265	MAG57	694	2	-	MAG57_gene2430
-	IR3_k97_152265	MAG57	1813	803	-	MAG57_gene2431
-	IR3_k97_152265	MAG57	2201	1821	-	MAG57_gene2432
-	IR3_k97_152265	MAG57	2347	2649	+	MAG57_gene2433
-	IR3_k97_139827	MAG57	134	1585	+	MAG57_gene2434
-	IR3_k97_139827	MAG57	1646	2641	+	MAG57_gene2435
gyrA	IR3_k97_267552	MAG57	2487	1	-	MAG57_gene2436
yfhM	IR3_k97_192578	MAG57	2	2572	+	MAG57_gene2437
ohrR	IR3_k97_204217	MAG57	1163	1618	+	MAG57_gene2440
fadN	IR3_k97_204217	MAG57	1602	2630	+	MAG57_gene2441
dxr	IR3_k97_26407	MAG57	1164	1	-	MAG57_gene2442
yfbK	IR3_k97_26407	MAG57	2579	1254	-	MAG57_gene2443
fepA	IR3_k97_303052	MAG57	3	1664	+	MAG57_gene2444
dinD	IR3_k97_303052	MAG57	2584	1814	-	MAG57_gene2445
aroC	IR3_k97_14291	MAG57	1	714	+	MAG57_gene2446
gltP	IR3_k97_14291	MAG57	846	2150	+	MAG57_gene2447
-	IR3_k97_14291	MAG57	2583	2209	-	MAG57_gene2448
-	IR3_k97_108276	MAG57	303	1	-	MAG57_gene2449
cusR	IR3_k97_108276	MAG57	1010	306	-	MAG57_gene2450
coxA	IR3_k97_9949	MAG57	912	1	-	MAG57_gene2452
coxB	IR3_k97_9949	MAG57	1916	945	-	MAG57_gene2453
malR	IR3_k97_9949	MAG57	2569	2063	-	MAG57_gene2454
bcd	IR3_k97_213312	MAG57	549	1	-	MAG57_gene2455
anmK	IR3_k97_213312	MAG57	641	1678	+	MAG57_gene2456
-	IR3_k97_213312	MAG57	1732	2565	+	MAG57_gene2457
rpsA	IR3_k97_27398	MAG57	124	2136	+	MAG57_gene2458
moaA	IR3_k97_159007	MAG57	3	713	+	MAG57_gene2459
malR	IR3_k97_159007	MAG57	786	1439	+	MAG57_gene2460
nirK	IR3_k97_159007	MAG57	1614	2558	+	MAG57_gene2461
cirA	IR3_k97_105568	MAG57	1115	3	-	MAG57_gene2462
ytfE	IR3_k97_105568	MAG57	2052	1447	-	MAG57_gene2464
nosR	IR3_k97_105568	MAG57	2548	2054	-	MAG57_gene2465
sdrC_D_E	IR3_k97_317349	MAG57	2255	3	-	MAG57_gene2468
-	IR3_k97_78137	MAG57	1	1062	+	MAG57_gene2473
-	IR3_k97_78137	MAG57	1062	2024	+	MAG57_gene2474
bapA	IR3_k97_78137	MAG57	2181	2510	+	MAG57_gene2475
coaE	IR3_k97_81746	MAG57	714	175	-	MAG57_gene2477
nnr	IR3_k97_81746	MAG57	2277	778	-	MAG57_gene2478
sucB	IR3_k97_16302	MAG57	1434	112	-	MAG57_gene2480
ybaL	IR3_k97_16302	MAG57	2495	2346	-	MAG57_gene2482
bapA	IR3_k97_158410	MAG57	996	2489	+	MAG57_gene2485
paaE	IR3_k97_141183	MAG57	1	783	+	MAG57_gene2486
nlpC	IR3_k97_141183	MAG57	912	1415	+	MAG57_gene2487
fabG	IR3_k97_141183	MAG57	1466	2170	+	MAG57_gene2488
-	IR3_k97_141183	MAG57	2171	2470	+	MAG57_gene2489
hisG	IR3_k97_183998	MAG57	198	1055	+	MAG57_gene2490
hisD	IR3_k97_183998	MAG57	1150	2424	+	MAG57_gene2491
fkpA	IR3_k97_266430	MAG57	2	547	+	MAG57_gene2492
fklB	IR3_k97_266430	MAG57	551	1276	+	MAG57_gene2493
fklB	IR3_k97_266430	MAG57	1291	2040	+	MAG57_gene2494
-	IR3_k97_266430	MAG57	2033	2458	+	MAG57_gene2495
sadA	IR3_k97_66464	MAG57	1367	2455	+	MAG57_gene2497
bapA	IR3_k97_79440	MAG57	3	1724	+	MAG57_gene2498
trpS	IR3_k97_79440	MAG57	2449	1799	-	MAG57_gene2499
sucB	IR3_k97_237702	MAG57	112	1359	+	MAG57_gene2501
degU	IR3_k97_324893	MAG57	39	680	+	MAG57_gene2504
purD	IR3_k97_324893	MAG57	1728	2441	+	MAG57_gene2507
sufC	IR3_k97_210511	MAG57	485	3	-	MAG57_gene2508
sufB	IR3_k97_210511	MAG57	2063	618	-	MAG57_gene2509
iscA	IR3_k97_210511	MAG57	2439	2182	-	MAG57_gene2510
-	IR3_k97_265815	MAG57	836	168	-	MAG57_gene2511
wbpP	IR3_k97_265815	MAG57	1965	976	-	MAG57_gene2512
rfbB	IR3_k97_265815	MAG57	2393	1965	-	MAG57_gene2513
recQ	IR3_k97_205058	MAG57	2	337	+	MAG57_gene2514
dcm	IR3_k97_205058	MAG57	2393	2046	-	MAG57_gene2516
-	IR3_k97_216132	MAG57	382	47	-	MAG57_gene2517
-	IR3_k97_216132	MAG57	618	394	-	MAG57_gene2518
susC	IR3_k97_300121	MAG57	1060	2370	+	MAG57_gene2522
fusA	IR3_k97_141476	MAG57	2	454	+	MAG57_gene2523
rpsJ	IR3_k97_141476	MAG57	466	771	+	MAG57_gene2524
rplC	IR3_k97_141476	MAG57	791	1405	+	MAG57_gene2525
rplD	IR3_k97_141476	MAG57	1421	2050	+	MAG57_gene2526
rplW	IR3_k97_141476	MAG57	2052	2342	+	MAG57_gene2527
eptC	IR3_k97_253968	MAG57	1	1191	+	MAG57_gene2528
bapA	IR3_k97_183058	MAG57	3	2138	+	MAG57_gene2530
ynaI	IR3_k97_183058	MAG57	2342	2211	-	MAG57_gene2531
-	IR3_k97_199857	MAG57	2303	3	-	MAG57_gene2532
icd	IR3_k97_18979	MAG57	2057	3	-	MAG57_gene2533
nudF	IR3_k97_169508	MAG57	685	1245	+	MAG57_gene2535
bapA	IR3_k97_252118	MAG57	240	2324	+	MAG57_gene2537
nusG	IR3_k97_302746	MAG57	2	523	+	MAG57_gene2538
rplK	IR3_k97_302746	MAG57	602	1039	+	MAG57_gene2539
rplA	IR3_k97_302746	MAG57	1067	1762	+	MAG57_gene2540
rplJ	IR3_k97_302746	MAG57	1791	2312	+	MAG57_gene2541
pyrG	IR3_k97_167186	MAG57	1	1059	+	MAG57_gene2542
yidC	IR3_k97_167186	MAG57	1060	2307	+	MAG57_gene2543
addA	IR3_k97_1031	MAG57	2	1156	+	MAG57_gene2544
rhlE	IR3_k97_1031	MAG57	2307	1225	-	MAG57_gene2545
rmuC	IR3_k97_174588	MAG57	1775	438	-	MAG57_gene2547
ybiS	IR3_k97_174588	MAG57	2292	2035	-	MAG57_gene2548
-	IR3_k97_104335	MAG57	25	1092	+	MAG57_gene2549
-	IR3_k97_104335	MAG57	1161	2288	+	MAG57_gene2550
bapA	IR3_k97_181297	MAG57	2	2281	+	MAG57_gene2551
nhaC	IR3_k97_198915	MAG57	2262	808	-	MAG57_gene2553
tolC	IR3_k97_274925	MAG57	1	1071	+	MAG57_gene2554
mexJ	IR3_k97_274925	MAG57	1077	2183	+	MAG57_gene2555
etk-wzc	IR3_k97_110615	MAG57	3	1913	+	MAG57_gene2556
tuaB	IR3_k97_110615	MAG57	1947	2258	+	MAG57_gene2557
rfbC	IR3_k97_49566	MAG57	3	128	+	MAG57_gene2558
wecA	IR3_k97_49566	MAG57	128	1192	+	MAG57_gene2559
uvrA	IR3_k97_49566	MAG57	1206	2255	+	MAG57_gene2560
exbD	IR3_k97_67711	MAG57	336	1	-	MAG57_gene2561
exbB	IR3_k97_67711	MAG57	1052	336	-	MAG57_gene2562
-	IR3_k97_64337	MAG57	306	1217	+	MAG57_gene2565
-	IR3_k97_267758	MAG57	797	3	-	MAG57_gene2568
fer	IR3_k97_267758	MAG57	1120	866	-	MAG57_gene2569
prtC	IR3_k97_267758	MAG57	2222	1101	-	MAG57_gene2570
-	IR3_k97_154642	MAG57	2216	3	-	MAG57_gene2571
hemN	IR3_k97_18111	MAG57	785	2149	+	MAG57_gene2574
-	IR3_k97_207510	MAG57	486	1	-	MAG57_gene2575
cvpA	IR3_k97_207510	MAG57	1426	1950	+	MAG57_gene2578
ladS	IR3_k97_28247	MAG57	2169	1	-	MAG57_gene2580
folA	IR3_k97_218619	MAG57	2	283	+	MAG57_gene2581
-	IR3_k97_218619	MAG57	1126	1965	+	MAG57_gene2583
atoE	IR3_k97_218619	MAG57	1965	2162	+	MAG57_gene2584
trpG	IR3_k97_232744	MAG57	3	224	+	MAG57_gene2585
trpD	IR3_k97_232744	MAG57	331	1317	+	MAG57_gene2586
trpC	IR3_k97_232744	MAG57	1506	2162	+	MAG57_gene2587
ndhL	IR3_k97_198651	MAG57	1025	3	-	MAG57_gene2588
norB	IR3_k97_198651	MAG57	2153	1290	-	MAG57_gene2589
-	IR3_k97_162851	MAG57	1	993	+	MAG57_gene2590
yfaL	IR3_k97_162851	MAG57	1101	2141	+	MAG57_gene2591
pepO	IR3_k97_71765	MAG57	55	2118	+	MAG57_gene2592
sadA	IR3_k97_194959	MAG57	3	545	+	MAG57_gene2593
bkdA	IR3_k97_194959	MAG57	2121	775	-	MAG57_gene2594
copA	IR3_k97_126990	MAG57	2114	132	-	MAG57_gene2595
-	IR3_k97_233058	MAG57	1	126	+	MAG57_gene2596
-	IR3_k97_233058	MAG57	2111	852	-	MAG57_gene2598
clpX	IR3_k97_79164	MAG57	2106	1318	-	MAG57_gene2601
-	IR3_k97_682	MAG57	2105	3	-	MAG57_gene2602
tonB	IR3_k97_291503	MAG57	286	708	+	MAG57_gene2603
mtaD	IR3_k97_192471	MAG57	352	2	-	MAG57_gene2607
nth	IR3_k97_192471	MAG57	1716	2087	+	MAG57_gene2609
tolA	IR3_k97_233385	MAG57	91	873	+	MAG57_gene2610
folC	IR3_k97_233385	MAG57	949	2082	+	MAG57_gene2611
thyA	IR3_k97_131198	MAG57	494	3	-	MAG57_gene2612
sadA	IR3_k97_53019	MAG57	2057	3	-	MAG57_gene2615
-	IR3_k97_149324	MAG57	1174	128	-	MAG57_gene2617
-	IR3_k97_56544	MAG57	2036	3	-	MAG57_gene2619
-	IR3_k97_66877	MAG57	2032	41	-	MAG57_gene2620
bapA	IR3_k97_200186	MAG57	2031	79	-	MAG57_gene2621
speE	IR3_k97_141577	MAG57	158	1453	+	MAG57_gene2623
speB	IR3_k97_141577	MAG57	1457	2029	+	MAG57_gene2624
